secs,cad,hr,km,kph,nm,watts,alt,lon,lat,headwind,slope,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
550,93,183,5.33297,36.4872,0,360,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,15.3,13.07,1.99971,11.0703
551,93,183,5.34358,36.5072,0,358,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,15.3,13.07,1.99971,11.0703
552,93,183,5.35386,36.5256,0,361,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,15.1,13.07,1.97357,11.0964
553,93,183,5.36427,36.5397,0,359,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,15.1,13.07,1.97357,11.0964
554,93,184,5.37267,36.55,0,359,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,15.1,13.06,1.97206,11.0879
555,93,184,5.38301,36.5626,0,360,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,15.1,13.06,1.97206,11.0879
556,92,184,5.39343,36.5728,0,359,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,15.2,13.07,1.98664,11.0834
557,92,184,5.40378,36.5853,0,360,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,15.2,13.07,1.98664,11.0834
558,92,184,5.41432,36.5943,0,360,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,15.3,13.07,1.99971,11.0703
559,91,184,5.42464,36.6024,0,359,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,15.3,13.07,1.99971,11.0703
560,92,184,5.43527,36.6149,0,361,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,15.3,13.07,1.99971,11.0703
561,92,184,5.4436,36.6218,0,360,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,15.3,13.07,1.99971,11.0703
562,92,184,5.45395,36.6268,0,361,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,15.7,13.07,2.05199,11.018
563,92,184,5.46457,36.6277,0,358,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,15.7,13.07,2.05199,11.018
564,92,184,5.47499,36.6281,0,358,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,15.6,13.07,2.03892,11.0311
565,92,184,5.48539,36.6326,0,361,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,15.6,13.07,2.03892,11.0311
566,92,184,5.49573,36.6397,0,360,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,15.5,13.07,2.02585,11.0442
567,92,184,5.50611,36.6461,0,361,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,15.5,13.07,2.02585,11.0442
568,94,184,5.51661,36.6483,0,358,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,15.8,13.07,2.06506,11.0049
569,92,184,5.52697,36.6455,0,360,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,15.8,13.07,2.06506,11.0049
570,92,184,5.53552,36.6446,0,358,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,15.7,13.07,2.05199,11.018
571,91,184,5.54644,36.6498,0,361,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,15.7,13.07,2.05199,11.018
572,92,184,5.55683,36.6571,0,361,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,15.2,13.06,1.98512,11.0749
573,93,184,5.56761,36.6687,0,362,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,15.2,13.06,1.98512,11.0749
574,94,184,5.57798,36.6652,0,358,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,14.8,13.06,1.93288,11.1271
575,94,184,5.58851,36.6668,0,361,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,14.5,13.06,1.8937,11.1663
576,94,184,5.5989,36.6623,0,358,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,14.5,13.06,1.8937,11.1663
577,93,185,5.60729,36.6573,0,358,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,14.5,13.06,1.8937,11.1663
578,93,185,5.61776,36.6567,0,358,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,14.2,13.06,1.85452,11.2055
579,92,184,5.62819,36.6587,0,361,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,14.2,13.06,1.85452,11.2055
580,92,184,5.63853,36.6644,0,360,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,14.3,13.06,1.86758,11.1924
581,92,184,5.64918,36.6667,0,360,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,14.3,13.06,1.86758,11.1924
582,93,185,5.66002,36.6669,0,360,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,14.9,13.07,1.94743,11.1226
583,92,185,5.66849,36.669,0,361,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,14.9,13.07,1.94743,11.1226
584,93,185,5.67905,36.6718,0,360,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,15.3,13.07,1.99971,11.0703
585,93,185,5.68961,36.6718,0,359,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,15.3,13.07,1.99971,11.0703
586,93,185,5.70001,36.6714,0,359,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,15.8,13.07,2.06506,11.0049
587,94,185,5.71038,36.6724,0,360,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,16.1,13.07,2.10427,10.9657
588,94,185,5.72091,36.6723,0,361,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,16.1,13.07,2.10427,10.9657
589,95,185,5.73155,36.6726,0,359,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,16.1,13.07,2.10427,10.9657
590,94,185,5.74004,36.6719,0,361,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,15.9,13.06,2.07654,10.9835
591,94,185,5.75063,36.6762,0,360,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,15.9,13.06,2.07654,10.9835
592,95,185,5.76087,36.6739,0,357,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,15.7,13.06,2.05042,11.0096
